id,name,address,district,lng,lat,type,tel,source,crawl_time
B0LGD9MI8P,乐巢量贩式KTV(南顶路店),南顶路甲23号三层、四层、五层,丰台区,116.411094,39.842424,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:33
B0FFK2IK2B,唱吧麦颂KTV(马家堡店),北京城区马家堡西路11号地下一层,丰台区,116.370767,39.848170,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:33
B0L3M1P0B7,酷秀KTV·派对(大峡谷店),南三环西路16号凯德MALL·大峡谷F5层,丰台区,116.366335,39.854256,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:33
B0FFH0X91L,唱吧麦颂KTV(泥洼地铁站店),北京城区丰管路甲3号亿潼隆丰益购物中心4,丰台区,116.302196,39.858667,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:33
B0JKPL1XZK,京乐门舞厅,西马场甲14号集美家居5号厅一层,丰台区,116.394137,39.834432,体育休闲服务;娱乐场所;迪厅,,高德地图,2026-02-06 17:07:34
B0J07M6T00,名赫东方禧福汇俱乐部,北京城区交道口东大街101号北京东方美爵酒店地下一层,东城区,116.411740,39.941424,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:34
B0FFFGWMY8,唱吧麦颂KTV(崇文门店),区崇文门外大街40号4F北,东城区,116.419054,39.896804,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:34
B0FFJBTPLF,唱吧麦颂KTV(簋街店),北京城区东直门内大街15号-13、-14、2层2-15,东城区,116.427170,39.941331,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:34
B0H0UCMNX7,魅KTV·AI辅唱(安贞桥店),北三环东路33号苏宁易购西侧4层,东城区,116.409872,39.969401,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:34
B0L354DXLW,北京金色大厅,霞公府街与王府井西街交叉口西南100米,东城区,116.408063,39.908814,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:34
B0LRNLMY6I,北方鑫柜量贩式KTV(暂停营业),交林夹道与和平里东街辅路交叉口东40米,东城区,116.425775,39.957460,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:34
B000A8UPU2,金麦圣量贩KTV,广安门内大街6枫桦豪景(菜市口地铁站D西南口步行270米),西城区,116.371785,39.888665,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:35
B0FFL4WQF7,唱吧麦颂KTV(马连道店),北京城区马连道东街15号院1号,西城区,116.331965,39.884440,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:35
B0HKAUK86U,莱森米KTV(马连道店),红莲南路28号红莲大厦F1层,西城区,116.333610,39.876840,体育休闲服务;体育休闲服务场所;体育休闲服务场所,,高德地图,2026-02-06 17:07:35
B0LUHXKNME,星樂汇量贩式KTV,首创新大都东门旁(二里沟地铁站C口步行440米),西城区,116.336741,39.932992,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:35
B0LDUREMUJ,金色芳华,马连道东街15号红莲晴园,西城区,116.332125,39.884208,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:35
B0FFJDNC9Z,唱吧麦颂KTV(月坛南街京饮华天商厦店)(暂停营业),月坛南街30号京饮华天商场F4层,西城区,116.340885,39.913781,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:35
B0LG7C4ALD,极格线KTV(通州土桥店),九棵树东路砖厂南里48号楼3层301,通州区,116.694603,39.870724,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B000A7PKJ0,金宝来KTV,八里桥通惠北路18号,通州区,116.642857,39.915485,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B0IAV1OPXF,动刻KTV(通州万达广场店),新华西街58号院万达广场B座4F层B2,通州区,116.642374,39.905640,体育休闲服务;娱乐场所;KTV|餐饮服务;外国餐厅;日本料理,,高德地图,2026-02-06 17:07:36
B0IU9UX9VN,京都汇商务公馆,北杨洼小区13号楼1至3层,通州区,116.671511,39.887643,体育休闲服务;娱乐场所;KTV|住宿服务;宾馆酒店;宾馆酒店|生活服务;生活服务场所;生活服务场所,,高德地图,2026-02-06 17:07:36
B0FFGD6AUN,唱吧麦颂量贩KTV(梨园店),云景东路51号3层,通州区,116.664781,39.876223,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B000A8USQL,天赐情缘KTV(物资学院店),北京城区物资学院路甲18号,通州区,116.639450,39.921255,体育休闲服务;娱乐场所;KTV|住宿服务;宾馆酒店;宾馆酒店,,高德地图,2026-02-06 17:07:36
B0LRH79VTT,MK-KTV(华远铭悦好天地购物中心店),九棵树东路华远好天地1层,通州区,116.696548,39.870812,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B000A8ZKO7,北京祥海龙腾ktv,祥和乐园西门南230米,通州区,116.703622,39.837616,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B0FFIZ4Y4A,唱吧麦颂KTV(西门金街A区店),万达广场西门金街A区B1层,通州区,116.638191,39.905025,体育休闲服务;体育休闲服务场所;体育休闲服务场所,,高德地图,2026-02-06 17:07:36
B000A7PU3Z,乐之旅国际商务公馆,玉桥西里72号院16号楼3层,通州区,116.672134,39.888910,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B0LDFMQO32,金亚鸿飞KTV,马驹桥镇景盛中街30号,通州区,116.549054,39.737561,体育休闲服务;娱乐场所;娱乐场所,,高德地图,2026-02-06 17:07:36
B0L3JZEDPY,京云会,通瑞新天地1-2层,通州区,116.685583,39.936426,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B0JUTCIPIT,YUE量贩KTV(玫瑰坊商业中心店),临河里33号三层101-048,通州区,116.682100,39.880915,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B000A8X9DU,天颐源,翠屏东路运河西大街11号楼,通州区,116.654576,39.892837,体育休闲服务;娱乐场所;KTV|体育休闲服务;运动场馆;羽毛球场|生活服务;洗浴推拿场所;洗浴推拿场所|住宿服务;住宿服务相关;住宿服务相关|汽车销售;汽车销售;汽车销售|商务住宅;商务住宅相关;商务住宅相关,,高德地图,2026-02-06 17:07:36
B0FFLM3KHJ,魅KTV(新城商厦店),台湖镇科创九街定海园二里15号楼4层,通州区,116.565694,39.799005,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B0K2C93GZ3,极格线KTV(通州万达店),新华西街56号1幢2层,通州区,116.644574,39.906448,体育休闲服务;体育休闲服务场所;体育休闲服务场所,,高德地图,2026-02-06 17:07:36
B0LDPA2D3Q,极格线KTV(通州潞苑店),潞苑南大街富恒大厦三层301,通州区,116.674263,39.928545,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B0JU2RCXD0,魅KTV(通州乐堤港店),黄船埠街2号院2号楼6层601-A602A603,通州区,116.658257,39.923785,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B0FFFPV1H4,金帝辉煌KTV(马驹桥店),马驹桥兴华南街327号5-6层,通州区,116.543128,39.752584,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B0J2FA5CZM,星聚会KTV(新光大大融城店),北京城区永顺南街8号2C商业街4层,通州区,116.658788,39.917713,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B0G1RM1AUO,松果音乐KTV(通州万达店),新华西街60号院211万达金街A1区,通州区,116.638611,39.904518,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B0I3JK3G4K,蓝调KTV(通州果园店),通朝大街107号109、111,通州区,116.639602,39.892675,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B0HU7AYCQ6,蓝调(亦庄科创九街店),台湖镇定海园三里9号楼3层302,通州区,116.565268,39.797995,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B0FFIDV0EE,唱吧麦颂KTV(土桥店),砖厂南里40号楼201室,通州区,116.696463,39.870789,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B0JUT6VTGZ,唱吧麦颂KTV(通州次渠店),次渠大街与亦庄通惠灌渠东路交叉口东南80米,通州区,116.573979,39.802534,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B0H3TCM42X,十三K量贩式KTV(通州万达店),新华西街60号院1号楼1至2层152,通州区,116.639303,39.904996,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B0L6HZNKCX,唱吧麦颂KTV(九棵树店),翠景北里1号楼阳光生活广场,通州区,116.657227,39.889319,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:36
B0FFM1MP30,天秤座量贩式KTV(路劲广场店),南邵镇双营西路78号路劲世界城2层,昌平区,116.292849,40.206481,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0FFH83RQ6,阳坊胜利饭店KTV,阳坊镇中心街10号胜利饭店B1层(阳坊政府旁),昌平区,116.139389,40.138712,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0IG2UA5IX,T-ONEKTV同乐迪臻品(昌发展万科广场店),昌发展万科广场2楼,昌平区,116.317294,40.066761,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0JD6HVVV1,魅KTV(首开LONG街南区店),龙锦三街24号,昌平区,116.371871,40.084074,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0K3P55OLH,星聚会ktv(沙河万达广场店),乐业路与七辛中街交叉口北300米沙河万达1号门2F,昌平区,116.313926,40.107438,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0J3LC541I,凯乐国际量贩式KTV(乐多港万达广场店),南口路29号万达广场北京乐多港店F3层,昌平区,116.190020,40.228813,体育休闲服务;体育休闲服务场所;体育休闲服务场所,,高德地图,2026-02-06 17:07:37
B0L3DS51UK,星汇KTV(回龙观店),回龙观西大街美廉美3层99室,昌平区,116.323087,40.076655,体育休闲服务;体育休闲服务场所;体育休闲服务场所,,高德地图,2026-02-06 17:07:37
B0L2HCATZE,嗨音秀量贩式自助KTV,松兰堡百沙路,昌平区,116.297388,40.152545,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B000A85VL0,星梦量贩式KTV(府学路店),府学路甲28号,昌平区,116.240870,40.220496,体育休闲服务;娱乐场所;KTV|体育休闲服务;娱乐场所;酒吧|体育休闲服务;娱乐场所;迪厅,,高德地图,2026-02-06 17:07:37
B0L3MCMC5M,A-party KTV(未来城店),立汤路辅路与中滩村北三街交叉口西南160米,昌平区,116.411775,40.063625,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B000A81C5Z,焰火之都商务公馆,城北街道办事处后院(昌平东关地铁站B东北口步行130米),昌平区,116.262640,40.222870,体育休闲服务;娱乐场所;KTV|住宿服务;宾馆酒店;宾馆酒店,,高德地图,2026-02-06 17:07:37
B000A887KX,顺玮阁量贩式KTV(北清路店),北清路北七家镇王府街32号(顺玮阁大酒店B1层),昌平区,116.383054,40.101503,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0FFICTH29,乐音洋洋音乐俱乐部(西关商贸楼店),,昌平区,116.221968,40.224114,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0JU6AQIA0,唱吧麦颂KTV(松园路店),府学路25号,昌平区,116.250913,40.221620,体育休闲服务;娱乐场所;KTV|体育休闲服务;运动场馆;运动场所,,高德地图,2026-02-06 17:07:37
B0L17A8AVE,星聚会KTV(北京超极合生汇店),北京城区北清路1号院15号楼地上2层10-L2-01,昌平区,116.293007,40.098309,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0IDU1R887,利平KTV(吉利大学店),昌流路马池口社区服务中心C座1号,昌平区,116.171132,40.183181,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B000A9UH6W,58娱乐,北七家镇北七家立汤路58号,昌平区,116.413824,40.117467,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B000A8XDTD,上水阁KTV,王府街10号院东门南170米,昌平区,116.412112,40.097320,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0FFFADPUX,北京立军娱乐有限公司,顺沙路93号,昌平区,116.391970,40.176597,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0LRGASV91,冠鼎轩量贩式KTV,定泗路与立汤路交叉口东220米,昌平区,116.414624,40.117071,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0FFLC9CX6,天秤座(龙德广场店),东小口镇立汤路186号院龙德广场4层F459,昌平区,116.415971,40.058514,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0FFFW5978,巴比伦量贩式KTV(庄盛奥特莱斯回龙观店),三合庄园9号楼北侧1号庄盛奥特莱斯F1层,昌平区,116.319675,40.083640,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0FFHBCDHR,嘉乐迪(夜总会KTV),,昌平区,116.229154,40.229620,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0LRR1KXDM,欢乐颂KTV(昌平店),永安路与南环路交叉口南200米,昌平区,116.234133,40.210693,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0FFJKMV4U,唱吧麦颂KTV(港龙中心店),回龙观西大街18号港龙商业中心2段B1层,昌平区,116.332551,40.078729,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0L3M1P0BF,酷秀KTV(回龙观店),北京城区回龙观西大街111号F3-37,昌平区,116.318921,40.077012,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0FFHELS0F,唱吧麦颂KTV(西三旗店),回龙观镇建材城西路87号院1号楼负1层1001室,昌平区,116.330943,40.057063,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0JD0HRQIV,π對星·派对KTV(沙河玖耀里店),百沙路玖耀里西区1号楼四层,昌平区,116.281616,40.146980,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0L3AMQM13,酷秀KTV·派对(沙河店),地区路松街51号院3号楼2层201,昌平区,116.287320,40.147331,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0JDA1Y206,唱吧麦颂KTV(北京昌平泰华龙旗广场),回龙观镇黄平路19号院,昌平区,116.346283,40.067152,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0L3M7N818,酷秀KTV(天通苑国泰百货店),东小口镇天通苑东苑东三区2号楼4层TC-110,昌平区,116.435563,40.073158,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0FFHU5VHF,唱吧麦颂KTV(北京回龙观地铁站店),回龙观镇育知东路30号院5号楼,昌平区,116.337996,40.072468,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0LDHHSQAV,京樽量贩式KTV,天通北苑三区北1门西240米,昌平区,116.429001,40.079149,体育休闲服务;体育休闲服务场所;体育休闲服务场所,,高德地图,2026-02-06 17:07:37
B0K6URWMVW,唱吧麦颂KTV(回龙观禧乐汇店),回龙观文华路89号禧乐汇四楼,昌平区,116.343156,40.088357,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0L3M1PQAG,酷秀KTV(鼓楼西街店),鼓楼西街12号楼负一层86,昌平区,116.230787,40.224072,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:37
B0L1451NG2,尚乐迪量贩式KTV,大雄商业中心,大兴区,116.495225,39.799775,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38
B0K1PACG17,麦乐潮商务俱乐部,小红门路39号永辉超市二层,大兴区,116.454828,39.814148,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38
B0LUYZPNHH,麦浪PARTY量贩式KTV(榆垡店),航程世界坊三层,大兴区,116.301125,39.514975,体育休闲服务;体育休闲服务场所;体育休闲服务场所,,高德地图,2026-02-06 17:07:38
B0IGNH1WR2,麦迪汇KTV,旧忠路7号,大兴区,116.451088,39.802263,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38
B0LD0CF1RK,魅KTV·AI 辅唱(上德银泰店),北京上德银泰城,大兴区,116.346713,39.763762,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38
B0KKVOAIAY,蓝调派对KTV(缤纷城·东岸店),金星西路3号缤纷城·东岸B1层,大兴区,116.333986,39.764033,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38
B0K3YAAY8M,唛乐汇量贩式KTV,黄村镇狼垡一村长丰园3区14号楼1层,大兴区,116.293802,39.779611,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38
B0IBOHGWGF,欣悦汇量贩式,黄亦路与金大路交叉口西60米,大兴区,116.385297,39.764761,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38
B0JG6UHSAF,劲酷劲唱量贩式KTV,荣华南路16号中冀斯巴鲁大厦-1层,大兴区,116.517834,39.784585,体育休闲服务;体育休闲服务场所;体育休闲服务场所,,高德地图,2026-02-06 17:07:38
B0KKCXN50Y,蓝调量贩KTV(天键广场店),枣园路27号院天键广场A栋2层,大兴区,116.317555,39.753522,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38
B0FFHDNSII,京顺峰量贩式KTV,黄村镇芦城村黄鹅路107号,大兴区,116.289002,39.753016,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38
B0JK1RGMEK,乐派轰趴馆·KTV团建生日聚会(BDA国际·广场B座店),地盛西路6号院BDA国际·广场B座F3层,大兴区,116.499306,39.785646,体育休闲服务;娱乐场所;娱乐场所,,高德地图,2026-02-06 17:07:38
B0H26C1K77,万都KTV洗浴,永旺路1号院10号楼1层(金科天宸荟),大兴区,116.322418,39.683629,体育休闲服务;娱乐场所;KTV|生活服务;洗浴推拿场所;洗浴推拿场所,,高德地图,2026-02-06 17:07:38
B0JG1ZBI85,LI DU丽都商务公馆(旧宫店),旧忠路与隆华路交叉口东北100米,大兴区,116.451961,39.798216,体育休闲服务;娱乐场所;KTV|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,,高德地图,2026-02-06 17:07:38
B0L04UXDE9,友乐汇量贩式KTV(鸿坤广场店),欣旺北大街8号鸿坤广场购物中心F6层,大兴区,116.339725,39.791625,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38
B0KURU6NH8,唱吧麦颂KTV(龙湖天街店),北京城区永兴路7号院9号楼403、402,大兴区,116.320791,39.684834,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38
B0FFFRASY6,丰大国际大酒店KTV,荣华中路20号丰大国际大酒店,大兴区,116.508786,39.795709,体育休闲服务;体育休闲服务场所;体育休闲服务场所,,高德地图,2026-02-06 17:07:38
B0KKRAQS18,星聚会ktv(龙湖北京亦庄天街店),博兴八路与兴海路交叉口龙湖北京亦庄天街3F层3F-23,大兴区,116.492141,39.752805,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38
B0L3M1PLM6,酷秀KTV(天宫院店),华佗路2号凯德茂商场L5-09B,大兴区,116.318959,39.671987,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38
B0HU35Z24J,唱吧麦颂KTV(大兴黄村星城商厦店),黄村镇兴丰大街185号星城商厦4层,大兴区,116.339177,39.731090,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38
B0HRMSHGSL,开心果ktv(上海沙龙新天地天宝商业中心店),天宝南街4号上海沙龙商业中心4层,大兴区,116.497781,39.791050,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38
B0I3J18WPI,星聚会ktv(大族广场Mall&More店),经济技术开发区荣华南路大族广场T1三层,大兴区,116.512254,39.792787,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38
B0FFK1YGST,唱吧麦颂KTV(兴悦汇店),兴丰大街金星西路5号及5号院兴悦汇B1层,大兴区,116.332092,39.764387,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38
B0HUY7SMX4,星聚会KTV(北京大兴天街店),北京大兴天街(生物医药基地地铁站A西北口步行380米),大兴区,116.318605,39.687661,体育休闲服务;娱乐场所;KTV|生活服务;生活服务场所;生活服务场所,,高德地图,2026-02-06 17:07:38
B0FFFAEA6B,夜之宴量贩KTV,黄村西大街兴华南路1号(黄村西大街地铁站D西南口步行80米),大兴区,116.332091,39.730461,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:39
B0G3YUV5S0,麦乐潮量贩式ktv,团河路48号院3号楼三层(大悦春风里东北方向900米),大兴区,116.353103,39.736389,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:39
B0G0752QBF,悦派量贩式KTV,黄村东大街38号院6号楼6层601,大兴区,116.343425,39.731325,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:39
B0JUNH3MQT,麦浪PARTY商务公馆,庞各庄镇隆兴大街龙景湾5区20号,大兴区,116.312967,39.627262,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:39
B0FFF5TM7X,乐家量贩KTV(乐家family店),乐家购物中心b区3层(近星空影院),大兴区,116.333710,39.799904,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:39
B0FFIL19CG,唱吧麦颂KTV(大兴旧宫店),北京城区旧宫镇小红门路136-5号兴南大厦A座,大兴区,116.455925,39.812113,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:39
B0LURO1D8E,水魔方棋牌·KTV·茶室综合会所,地盛西路与荣京南小街交叉口东160米,大兴区,116.499796,39.785142,体育休闲服务;娱乐场所;棋牌室,,高德地图,2026-02-06 17:07:39
